slug,colorCode,type,number,name,alternateNames,ciConstitutionNumber,composition,description,transparencyRatingCode,lightfastRatingCode,toxicity,notes
PY48,Y,CIPIGMENT,48,Lead Cyanamide,"C.I. Pigment Yellow 48;
 Cianuro de plomo;
 Cyanure de plomb;
 Dicyanolead;
 Lead Cyanamide;
 Lead Cyanate;
 Lead Cyanide; 
 Pigment Yellow 48",77610,"Lead Cyanamide; Lead Cyanide;
Lead Cyanate;
Lead dicyanide; Lead(II)cyanide;
(Ref Chemical);
Lead Cyanide,
Lead Cyanate:
CAS 592-05-2;
Lead Cyanamide:
CAS 20837-86-9",Bright Greenish yellow,X,X,D,"According to the Color Index (1997) Lead cyanamide is PY48, Other sources indicate that Lead Cyanide is PY 48 (Ref). They appear to be different chemicals with different CAS numbers.; Poisonous; Anticorrosive Paint; decomposed by acids to give off hydrogen cyanide"
PY53,Y,CIPIGMENT,53,Nickel Antimony Titanium Yellow Rutile,"Antimony Nickel Titanium Oxide Yellow;
 C.I. Pigment Yellow 53;
 Juane Citron;
 Lemon Yellow [EP.p | w.wp.];
 Lemon Yellow Hue [WN.o];
 Lemon Yellow (Nickel Titanate} [WN.w.w];
 Meteor® Bright Yellow 8320;
 Naples Yellow (hue) [LA.a | MA.p];
 Naples yellow Light (hue) [KA.o];
 Naples Yellow Light (imitation) [KA.o.p]; 
 Nickel Antimony Titanate;
 Nickel Antimony Titanium Yellow Rutile;
 Nickel Rutile Yellow;
 Nickel Titanate;
 Nickel Titanate Yellow [GEN |DR.w | DS.ad.o.w | DV.w | GR.wo | GU.pd | MA.o.o(artis).p.w | RT.a];
 Nickel Titanium [ OH.a.o.w ];
 Nickel Titanium Oxide;
 Nickel Titanium Yellow [KP.p | OH.a.o.w | SI.p | WNd];
 Nickel Yellow [GEN | BX.o | CAS.k | KA.o.p | SE.o.p | WL.o.p];
 Nickle Yellow Titanium [SCH.p];
 Nickel Yellow Titanium Rutile;
 Pigment Yellow 53;
 Praseodym Titanium Yellow;
 Shepherd Yellow;
 Sunflower Yellow;
 Titanate Yellow [GO.a.af.ag];
 Titanium Nickel Yellow [MA.o(artis).p];
 Titanium Yellow [GO.a | RGH.o.p | SCH.w];
 Vasari Yellow [MA.o(Ren)];
 Vesuvius Yellow [MA.o(Med)];",77788,"Inorganic;
Nickel Antimony Titanium Rutile;
Nickel Titanate (Ti,Ni,Sb) Oxides;
A group of synthetic mineral pigments (Ref: The Artist's Handbook by Pip Seymour);
Antimony oxide-nickel oxide-titanium oxide is created by calcining antimony oxide, nickel oxide and titanium oxide together at high temperature, the composition may include CdO, Cr203, or Li2O as modifiers;
C.I. Pigment yellow 53 is a solid, complex inorganic colored pigment, based on titanium dioxide with nickel (II) and antimony (V) ions partially replacing titanium ions in the rutile lattice. It is practically inert and has a melting point above 1000 °C. (Reference SIDS document 8007189.pdf);
Mixed Metal Oxide (MMO) (PCImag Ref); LBNL Pigment Database Spectral radiative properties;
Nickel Antimony Titanium Yellow Rutile (ii);
Nickel Antimony Titanium Yellow Rutile (iii);
Nickel Titanate Yellow;
(Ti,Ni,Sb)O2
CPMA 11-15-4
CAS 8007-18-9","Pale, light greenish lemon yellow;
 staining w/ low tinting strength;
 † Becomes slightly more opaque over time (Ref. handprint)",X,I,B,"Said to be a good less toxic, highly lightfast Naples Yellow substitute.
 More info on PY 53 in watercolors @ handprint.com
 ""Nickel Titanium Yellow is one of the cleanest and brightest of the inorganic pigments. It has a low tinting strength and average to slow drying time."" (Ref; Blick Art Materials pigment info);
 * Opacity and oil absorption depends on composition, additives & particle size, etc.;
 ** Artist paints containing the metals Nickle and Antimony require a PROP 65 label in California, however most products are held to strict guidelines of the amount of soluble materials allowed, limiting any hazard.
 Can be a skin sensitizer, avoid excess contact with skin, avoid dust, do not heat, fumes can be irritating and proposed cancer risk. No cooking of this pigment is advised, do not eat."
PY55,Y,CIPIGMENT,55,Diarylide Yellow AAPT,"Benzidine AAPT;
 Benzidine Yellow AAPT;
 C.I. Pigment Yellow 55;
 Diarylide Yellow [WNd];
 Diarylide Yellow AAPT;
 Diarylide Yellow PT;
 Pigment Yellow 55;
 Pigment Yellow 2RN;
 Yellow Deep",21096,"Disazo;
CAS 6358-37-8",Slightly dull reddish yellow,X,III,B,
PY61,Y,CIPIGMENT,61,Pigment Yellow 61,"C.I. Pigment Yellow 61;
 Heuco Yellow 106100;
 Pigment Yellow 61;
 Suimei Lake Fast Yellow ALA",13880,"Monoazo;
 CAS 12286-65-6",Greenish yellow,X,II,A,
PY62,Y,CIPIGMENT,62,Pigment Yellow 62,"Azo Yellow 62;
 C.I. Pigment Yellow 62;
 Heuco Yellow 106200;
 Irgalite Yellow;
 Pigment Yellow 62",13940,"Monoazo;
 CAS 12286-66-7",Light bright mid-shade yellow,X,II,A,
PY62:1,Y,CIPIGMENT,62.1,Pigment Yellow 62:1,"C.I. Pigment Yellow 62:1;
 Engeltone Yellow;
 Monoarylide Yellow Lake;
 Pigment Yellow 62:1",13940:1,Monoazo,mid-shade yellow,X,X,A,
PY63,Y,CIPIGMENT,63,Suimei Yellow 3G,"C.I. Pigment Yellow 63;
 Pigment Yellow 63;
 Pigment Yellow 121;
 Suimei Yellow 3G",21091,"Disazo;
 CAS 14569-54-1",Greenish yellow,X,III,A,Same as PY121 (Ref)?
PY65,Y,CIPIGMENT,65,Hansa yellow 65,"Akahue Yellow;
 Arylide Yellow RN;
 Arylide Yellow Deep [DV.o.w | SQ.a | TA.a.af];
 Arylamide Yellow Deep [CR];
 Azo Yellow Deep [WN.a];
 Brilliant Yellow;
 Cadmium Yellow Hue [LK | WN.wo];
 Cadmium Yellow Deep (hue);
 Cadmium Yellow Deep Hue [WN.a];
 Cadmium Yellow Orange Hue [PF]; 
 Chrome Yellow Deep Hue [LB.o | PF.o | WN.a];
 Chrome Yellow Deep (hue) [SCH.w];
 Chrome Yellow Deep, no lead [SCH.w];
 C.I. Pigment Yellow 65;
 Deep French Yellow [CH];
 Diarylide Yellow [GR.o | KA.ad];
 Gamboge (hue) [BX.w];
 Gold Yellow [LB.av.o];
 Golden Arylide [GU.p.pd]; 
 Hansa Yellow; 
 Hansa Yellow Deep [GEN | DS.ad.i.o.w | DV.w | UT.w**];
 Indian Yellow (hue) [LK];
 Indian Yellow Hue [GR.w];
 Monolite Yellow;
 Permanent Dark Yellow [PF.w]; 
 Permanent Yellow 65;
 Permanent Yellow Rn;
 Permanent Yellow Deep [LK | WL.o.p]; 
 Pigment Yellow 65;
 Sahara Yellow [LB.o];
 Traffic Yellow*;
 Winsor Yellow Deep [WN.o.w.wp.]",11740,"Mono azo;
 Arylide; Arylamide;
 Permanent Yellow Rn, PY 65 @ PubChem Chemistry Database
 C18-H18-N4-O6
 CAS 6528-34-3
 EC 229-419-9","Bright, light, highly saturated, Deep reddish yellow
 Good tinting strength heavy nstaining",S/T,I,A,"Good replacement for chrome yellow pigments;
 PY-65 @ handprint.com
 * Due to it's Lower cost and superior durability, PY65 has largely replaced PY75 for traffic paints (Ref at Paint & Coatings Industry Magazine, article ""Evaluation of Various Organic Color Pigments""January 1, 2010 )."
PY73,Y,CIPIGMENT,73,Arylide Yellow GX,"Arylide Yellow GX;
 Azo Yellow;
 Azo Yellow Medium [UT.a];
 Cadmium Yellow Hue [DR.o. | UT];
 Cadmium Yellow Light Hue [DV];
 Cadmium Yellow Medium Hue [LB.o | WN.a];
 Cadmium Yellow Hue (Primary Yellow) [DR.o];
 Chrome Yellow Hue [DR];
 C.I. Pigment Yellow 73;
 Hansa Yellow GX;
 Hansa Yellow Light [UT.a]; 
 Hansa Yellow Medium [DV.a.af | GO.a.ab.af.ag.ao];
 Pigment Yellow 73;
 Spectrum Yellow [DR];
 Transparent Hansa Yellow Medium [GO.a.ab.af];",11738,"Monoazo;
Arylide; Arylamide;
CAS 13515-40-7","Bright green to mid shade yellow
 good tinting strength",X,I,B,"Introduced as a more light fast replacement for Arylide yellow G, PY1;
 * available in unstabilized transparent types, or alternatively, in redder shade, weaker, more opaque and weather fast types, stabilized against recrystallization (Ref at Paint & Coatings Industry Magazine, article ""Evaluation of Various Organic Color Pigments""January 1, 2010 );"
PY74,Y,CIPIGMENT,74,Arylide Yellow 5GX,"Arylide Yellow;
 Arylide Yellow 5GX;
 Arylide Yellow 74;
 Arylide Yellow GY;
 Arylide Yellow Medium [ KA.ad | SQ.a | TA.a.af];
 Arylamide Yellow [CR];
 Azo Yellow Light [OH.a | RT.a];
 Azo Yellow Medium [RT.a | WN.a];
 Brilliant Yellow [KP.p];
 Brilliant Yellow 5GX;
 Cadmium Yellow Hue [SCH];
 Cadmium Yellow Medium Hue [WN.a];
 Cadmium Yellow Pale Hue [WN];
 Chrome Lemon (hue);
 Chrome Yellow Hue [DR.o];
 Chrome Yellow Light Hue [PF.o];
 C.I. Pigment Yellow 74;
 Dalamar [GU.pd];
 Dalamar Opaque [GU.pd*];
 Dalamar Yellow;
 French Primary Yellow [CH];
 Golden 74 [GU];
 Hansa Brilliant Yellow 5GX;
 Hansa Yellow [GEN | CAS.k | DS.i.o];
 Hansa Yellow Medium [DS.ad.i.o.pd.w |DV.k.w | GB.o.o | KA.o.p]; 
 Hansa Yellow Opaque [ GO.a.ao ];
 Indian Yellow (hue) [DG | SV];
 Japanese Yellow Light [LB.o];
 Juane Primaire [LB.o];
 Lascaux yellow [LA.a]; 
 Light Chrome Yellow Hue [PF];
 Light Fast Yellow 5GX;
 Light Yellow [MA];
 Permanent Light Yellow [PF.w];
 Permanent Yellow;
 Permanent Yellow, lead free;
 Permanent Yellow Medium [RT.a | WL.o]; 
 Pigment Yellow 74;
 Primary Yellow [BA.a | DR.a | LQ.a | TA.a | LB.o | SE.a];
 Process Yellow [WN.a];
 Scheveningen Yellow Light [OH.o.w];
 Senegal Yellow [LB.av]; 
 Spectrum Yellow [AS];
 Transparent Yellow [CR.ao.o.]
 Winsor Yellow [WN.k.o];
 Yellow Medium Azo [BA.a | LQ.a];
 Yellow Mid Azo [MT]",11741,"Monoazo; Arylide; Arylamide;
LBNL Pigment Database Spectral radiative properties;
Yellow Medium Azo;
CAS 6358-31-2","Bright mid to greenish yellow
 Fair to good tinting strenght",X,NR,A,"Said to be a good primary yellow for color mixing in artist paints, although it appears that the light fastness of this pigment is not good in tints and transparent versions. It appears to be rated higher in acrylics which may add some degree of protection? Most paint makers only use it in acrylic or inks.
 More info on PY 74 in watercolors @ handprint.com
 * transparency depends on formulation. Comes in both opaque and transparent versions. It appears that the light fastness is better in opaque formulations."
PY75,Y,CIPIGMENT,75,Arylide Yellow,"Arylide yellow;
 C.I. Pigment Yellow 75;
 Hansa Yellow Deep [DV.k | GB.o | RGH.o.p];
 Hansa Yellow Light [RGH.o.p];
 Fast yellow RX;
 Pigment Yellow 75;
 Traffic yellow",11770,"Monoazo; Arylide;
CAS 52320-66-8",Reddish to orange shade yellow,S/T,I,A,Used for traffic paint
PY77,Y,CIPIGMENT,77,Disazo Condensation Yellow,"C.I. Pigment Yellow 77;
 Disazo Condensation Yellow;
 Pigment Yellow 77",,Disazo Condensation,,X,X,,
PY81,Y,CIPIGMENT,81,Diarylide Yellow H10G,"Benzidine Yellow 10G;
 C.I. Pigment Yellow 81;
 Diarylide Yellow H10G;
 Disazo Yellow R;
 Novoperm Yellow;
 Pigment Yellow 81;
 Sanyo Pigment Yellow;
 Symuler Fast Yellow",21127,"Disazo; Benzidine;
CAS 22094-93-5",Greenish lemon yellow,S/T,II,A,
PY83,Y,CIPIGMENT,83,Diarylide Yellow HR,"Antique Orange Yellow [HO.w(ant)];
 Antique Sun Yellow;
 Azo Yellow Deep [OH.a];
 Azo Yellow Orange [UT.a];
 Beach Yellow;
 Benzidine Yellow [HO.wo];
 Blockx Yellow [BX.o.w];
 Bright Yellow [SE.o];
 Cadmium Yellow Deep Hue [DR.a.o. | LQ.a | MR.o]; 
 Cadmium Yellow Orange (hue);
 C.I. Pigment Yellow 83;
 Deep Yellow [HO.af. ag | MA];
 Diarylide HR [GU.pd];
 Diarylide Yellow [GO.a.ab.af.ag.ao | KA.p | LA.a | SE.a | WN];
 Diarylide Yellow 83;
 Diarylide Yellow Deep [MR.o];
 Diazo Yellow;
 Disazo Yellow;
 Gamboge Extra [OH.a];
 Hansa Yellow Orange [CL];
 Indian Yellow (hue) [ CAS.k | DS.o | DV.k | GB.o | KA.o | MH.o | RF.e | ROSS.o | SCH | WL.o];
 Indian Yellow Orange (hue) [SE.o];
 Indian Yellow Permanent (hue) [GB.o | WL.p];
 Marigold [HO.a.g];
 Opaque Deep Yellow [HO.af.];
 Permanent Indian Yellow;
 Permanent Yellow Deep [MA.p];
 Pigment Yellow 83;
 Primary Yellow [MA];
 Scheveningen Yellow Deep [OH.o.w]; 
 Stil De Grain Yellow (hue);
 Tilt Yellow [MA.o(HD)];
 Yellow Deep [MT]; 
 Yellow Orange Azo [LQ.a]",21108,"Disazo (Diarylide ) (Benzidine) Condensation;
3,3' dichlorobenzidine coupled with acetoacet-4-methoxy-5-chloro-o-anisidide;
LBNL Pigment Database Spectral radiative properties;
Yellow Orange Azo info @ coolcolors;
C36H32Cl4N6O8
CAS 5567-15-7","Light, deep yellow, reddish undertone;
 Staining w/ good tinting strength
 † slight darkening in masstone; fades in tints",X,II,A,"More info on PY 83 in watercolors @ handprint.com
 * can be produced in opaque, semi-opaque and transparent forms.
 ** some loss of lightfastness in tints"
PY87,Y,CIPIGMENT,87,Diarylide Yellow 1285,"C.I. Pigment Yellow 87;
 Diarylide Yellow;
 Indian Gold Transparent [RGH.o];
 Indian Yellow Transparent [RGH.o]; 
 Lionol Yellow FFR;",21107:1,"Disazo
 CAS 15110-84-6",Reddish yellow,S/T,II,A,
PY93,Y,CIPIGMENT,93,Disazo Yellow 3G,"Disazo Yellow 3G;
 Disazo Yellow 93;
 Chromopthal Yellow 3G [GU];
 C.I. Pigment Yellow 93;
 Pigment Yellow 93;
 Microlith Yellow 4G-A;
 Monolite Yellow 3G;
 Turner Yellow [SE.o]",20710,"Organic;
Disazo Condensation;
CAS 5580-57-4",Slightly dull greenish to medium yellow,S/T,I,A,May be a good Gamboge substitute in artist colors.
PY94,Y,CIPIGMENT,94,Cromophtal Yellow 6G,"C.I. Pigment Yellow 94;
 Cromophtal Yellow 6G;
 Foscolor Yellow 94;
 Pigment Yellow 94",20038,"Organic;
Disazo Condensation;
CAS 5580-58-5",Greenish yellow,X,X,A,
PY95,Y,CIPIGMENT,95,Disazo Yellow GR,"C.I. Pigment Yellow 95;
 Cromophtal Yellow GR;
 Diarylide Yellow R;
 Disazo Yellow GR;
 Gamboge Extra (hue) [OH.a[;
 Heuco Yellow;
 Pigment Yellow 95;
 Transparent Yellow [HO.o]",20034,"Organic;
Disazo Condensation;
CAS 5280-80-8",Reddish to mid-shade yellow,X,II,A,
PY97,Y,CIPIGMENT,97,Diarylide Yellow FGL,"Arylide Yellow FGL [DV.o.w];
 Azo FGL [GU.pd];
 Azo Yellow FGL (green shade);
 C.I. Pigment Yellow 97;
 Diarylide Yellow FGL;
 Graphtol Yellow CI;
 Hansa Yellow Deep [MG.w];
 Hansa Yellow FGL;
 Hansa Yellow Medium [DS.ad.w];
 Permanent Yellow FGL;
 Permanent Yellow Light [LK];
 Primary Yellow [MA.a.o.w.w];
 Pigment Yellow 97;
 Transparent Yellow [WNd];",11767,"Monoazo; 
 Diarylide;
 Monoazo Acetoacetyl Sulphamide;
 Chemical Properties @ PubChem Chemical Database
 C26-H27-Cl-N4-O8-S
 CAS 12225-18-2
 EC 235-427-3","Bright, light, mid-shade yellow;
 Staining w/ good tinting strength
 † Fades",S/T,II,A,"More info on PY-97 in watercolors @ handprint.com
 * less lightfast in tints"
PY98,Y,CIPIGMENT,98,Diarylide Yellow,"C.I. Pigment Yellow 98;
 Diarylide Yellow;
 Hansa Yellow;
 Lemon Yellow [HO.af]; 
 Pigment Yellow 98",11727,"Monoazo; Diarylide;
CAS 32432-45-4",Very light & bright lemon yellow,S/T,II,A,
PY100,Y,CIPIGMENT,100,Tartrazine Lake,"C.I. Pigment Yellow 100;
 Conalake Tartrazine;
 FD&C Yellow 5 Aluminum Lake;
 Indian Yellow (hue) [KA.p | WN.od]; 
 Pigment Yellow 100;
 Tartrazine Lake;
 Tartrazine Yellow;",19140:1,"Monoazo; Tartrazine Lake;
CAS 12225-21-7",Orangey yellow,X,IV,A,
PY101,Y,CIPIGMENT,101,Lumogen Yellow,"C.I. Pigment Yellow 101;
 Lumogen Yellow;
 Pigment Yellow 101",48052,"Disazomethine;
CAS 2053-29-4",Brilliant florescent greenish yellow,T,II,A,
PY104,Y,CIPIGMENT,104,FD&C Yellow 6,"C.I. Food Yellow 3;
 C.I. Pigment Yellow 104;
 Conalake Sunset Yellow;
 FD&C Yellow 6 Aluminum Lake;
 Pigment Yellow 104;
 Sunset Yellow Lake",15985:1,"Monoazo;
CAS 15790-07-5",Orange shade yellow,T,X,A,
PY105,Y,CIPIGMENT,105,D&C Yellow No 10 lake,"C.I. Pigment Yellow 105;
 D&C Yellow No 10 lake;
 Monolite Fast Yellow 6G;
 Pigment Yellow 105",11743,"Monoazo;
CAS 12236-75-8",Bright greenish yellow,T,X,A,
PY108,Y,CIPIGMENT,108,Anthrapyrimidine Yellow,"Anthra Golden [GU.pd];
 Anthrapyrimidine Yellow;
 C.I. Pigment Yellow 108;
 C.I. Vat Yellow 20;
 Gamboge Gum Modern;
 Gamboge Modern [SCH];
 Indanthren Yellow 4GF;
 Indian Yellow (hue?*) [DS.wd];
 Lasyrgula; 
 Magnesium Euxanthate?;
 Mikethrene Yellow 4GF
 Natural Yellow 20 ?*;
 Nihonthrene Yellow 4GFF
 Palanthrene Yellow 4GF
 Paliogen Yellow RT;
 Paradone Yellow
 Pigment Yellow 108;
 Pyramid Yellow;
 Pyramid-Yellow medium [KP.p];
 Pyrimidoanthrone Yellow;
 Romantrene Yellow F4G
 Snoeshoe yellow;
 Threne Yellow 4GF",68420,"Synthetic organic vat pigment; Anthrapyrimidine: IUPAC Name: N-(9,10-dihydro-9,10-dioxoanthracen-1-yl)-7-oxo-7H-benzo[e]perimidine-4-carboxamide ; Heterocyclic Anthraquinone;
Syththetic form of euxanthate. Similar to Magnesium euxanthate?
Chemical Composition of Vat Yellow 20 @ PubChem Chemical Database
(compare NY20 Indian Yellow); Formula: C30H15N3O4 ?* CAS 4216-01-7
EC 224-151-9","Bright mid to reddish yellow;
 † Darkens, reddens",X,NR,A,"More info on PY-108 in watercolors @ handprint.com
 ?* Magnesium Euxanthate is thought to be the main yellow coloring chemical of genuine natural Indian yellow. It is possible (ed. Probable) the urine of cow history of Indian Yellow is nothing more than an myth (see my blog article) and true Indian Yellow is simply euxanthate acid, isolated from a natural source, and precipitaded on a dolomite or other base cantaining magnesium., possibly from a plant source and mixed with magnesia or precipitated on a calcium base. The chemical formula for Vat Yellow 20 contains no Magnesium, the pigment is the Vat Yellow dye preciptated on a base, most likely Calcium carbonate or Magnesium hydroxide.
 Interesting discussion of Indian Yellow on the WetCanvas.com forum here.
 (compare NY20 Indian Yellow); 
 (Ref Color: a natural history of the palette p.204), (Ref absoluteastronomy
 .com), (Ref wikipedia). 
 Incompatible with strong oxidizing agents, ammonia. (Ref Guidechem.com).
 May need wetting agent (Ref The Artist's Handbook. by Pip Seymour,2003)
 * Rated excellemt (BWS) 8;8;8 in some manufactures literature, rated only very good (BWS 7;6) in watercolors by handprint."
PY109,Y,CIPIGMENT,109,Isoindole Yellow,"C.I. Pigment Yellow 109;
 Foscolor Yellow 109;
 Irgazin Yellow 2GLT [GU];
 Isoindole Yellow [GEN | KP.p];
 Isoindolgelb [KP.p];
 Isoindolinone Yellow;
 Pigment Yellow 109",56284,"Isoindolinone;
Tetrachloro-isoindolinone;
CAS 5045-40-9",Greenish to reddish yellow,S/T,I,A,
PY110,Y,CIPIGMENT,110,Isoindolinone Yellow,"C.I. Pigment Yellow 110;
 Gamboge (Hue) [MGd];
 Indian Yellow (hue) [MG.a.o.w | RT.o.wo | SQ.a | TA.a.af];
 Indian Yellow Orange Extra [OH.a];
 Isoindolinone Yellow;
 Isoindolinone Yellow R;
 Isoindolinone Yellow Deep [ HO.w | KA.ad]; 
 Irgazin Golden [GU.pd];
 Irgazin® light orange 2 RLT [KP.p];
 Irgazin Yellow;
 Irgazin Yellow 2RLT;
 Permanent Yellow [LA.a]; 
 Permanent Yellow Deep [DS.w];
 Pigment Yellow 110;
 Rowney Orange [DR];
 Stil de Grain Yellow (hue) [RT.o]",56280,"Synthetic organic;
Tetrachholo-isoindolinone;
CAS 5590-18-1","Light, deep yellow with red undertone;
 Good tinting strength, moderately staining",X,I,A,"Nice deep yellow; 
 Dry pigment may require wetting agent;
 ""The first isoindoline pigments were patented in 1946, and commercial production of pigments in this group began in the 1960s. Several isoindoline yellow pigments are available"" (Ref. Blick Art Materials)
 More info on PY 110 in watercolors @ handprint.com"
PY111,Y,CIPIGMENT,111,Hansa Brilliant Yellow,"C.I. Pigment Yellow 111;
 Hansa Brilliant Yellow 7GX;
 Irgalite Yellow F4G;
 Pigment Yellow 111",11745,"Monoazo; Arylamide;
CAS 15993-42-7",Greenish yellow,X,III,A,
PY112,Y,CIPIGMENT,112,Flavanthrone Yellow,"Anthraquinone Yellow;
 C.I. Pigment Yellow 112;
 Flavanthrene;
 Flavanthrone (8CI);
 Flavanthrone Yellow;
 Indanthren Yellow GLP;
 Indanthrene Yellow G;
 Permanent Indian Yellow (hue) [LQ.ad.od];
 Pigment Yellow 24*;
 Pigment Yellow 112;
 Vat Yellow 1",70600,"Naphthol; Anthraquinone;
CAS 82601-32-9","Dull reddish yellow;
 Good tinting strength;
 † Darkens in masstone, fades in tints",T,I,A,"Originally known as Vat Yellow 1, one of the first lightfast Vat pigments.
 * same pigment as PY24?(Ref)"
PY113,Y,CIPIGMENT,113,Disazo Yellow 10HG,"C.I. Pigment Yellow 113;
 Disazo 10HG [GU];
 Disazo Yellow;
 Pigment Yellow 113",,Disazo,Very Green Yellow,X,II,A,removed from market (Ref)
PY115,Y,CIPIGMENT,115,D&C Yellow 10,"Ariabel Yellow 12.42;
 C.I. Pigment Yellow 115;
 D&C Yellow 10;
 D&C Yellow 10 Aluminum Lake;
 Pigment Yellow 115",47005:1,"Quinoline;
Aluminum salt of sulfinated CAS 68814-04-0",Bright greenish yellow,T,NR,A,
PY116,Y,CIPIGMENT,116,Helio Fast Yellow ER,"C.I. Pigment Yellow 116;
 Helio Fast Yellow ER;
 Golden 116 [GU];
 Pigment Yellow 116;
 Suimei Fast Yellow",11790,"organic;
Monoazo;
CAS 30191-02-7",Golden reddish yellow,X,II,A,* Not rated by the ASTM; rating based on blue wool scale.
PY117,Y,CIPIGMENT,117,Paliotol Yellow,"Azo Methine Medium [GU.pd];
 Azomethine; 
 Greenish Yellow [HO.o.w.wo | SH.w];
 Paliotol Yellow;
 Pigment Yellow 117",,"Organic;
 Azomethine copper complex;
 Azomethine pigments patent no. US3700709","Bright, light green to midshade yellow
 Staining w/ good tinting strength",X,NR,A,"Pigment manufacture has been discontinued. (Ref. Industrial Organic Pigments 3rd ed - W. herbst, K. Hunger (Wiley, 2004) p.396-397)
 More info on PY-117 in watercolors @ handprint.com
 ?* Not rated by the ASTM; but rated excellent by some manufacturers and pigment distributors. In real world tests on a single paint preparation in watercolor, it was rated very poorly at handprint.com; most other Azo Methine Pigments have acceptable lightfastness (i.e. PY 129)"
PY118,Y,CIPIGMENT,118,Chromium Titan Yellow,"Chromium Titan Yellow;
 C.I. Pigment Yellow 118;
 Disazo H10?;
 Pigment Yellow 118",77894,"Inorganic;
 Chromium Titan Yellow;
 Titanium, Nickel, Antimony, Chromium oxide as a mixed-phase pigment.;
 Titanium dioxide with nickel oxide, antimony oxide-chromium oxide approximately corresponding to the formula (Ti,Ni,Sb,Cr)Oz (Ref Inorganic Colouring Matters, Color Index 3rd Ed.)",Reddish yellow,X,NR,B,"* Not rated by the ASMT, but most mixed metal oxides of this type have excellent lightfastness.
 You may want to make your own light fastness tests of the color in your binder of choice, if you plan on experimenting with this pigment.
 ** requires a PROP 65 label in CA. due to it's nickel content; in these types of pigment, the Nickel, Antimony & Chromium are usually tightly bound in the chemical structure, limiting the toxicity."
PY119,Y,CIPIGMENT,119,Zinc Iron Yellow,"C.I. Pigment Yellow 119;
 Daipyroxide Brown 9211;
 Iron Zinc Brown;
 Iron Zinc Brown Spinel;
 Iron Zinc Oxide;
 Magnesium Brown [WN.w.wp]?*;
 Mars Yellow [HO.w];
 Pigment Yellow 119;
 Tuscan Earth [SE.o];
 Zinc Ferrite Brown;
 Zinc-Iron Brown, dark [KP.p];
 Zinc Iron Brown, dark, spinel [KP.p]; 
 Zinc Iron Brown, light [KP.p];
 Zinc Iron Brown, light, spinel [KP.p];
 Zinc Ferrite Brown;
 Zinc Ferrite Brown Spinel;
 Zinc Iron Brown;
 Zinc Iron Oxide;
 Zinc Iron Yellow",77496,"Inorganic;
Iron zinc oxide (Zn,Fe)Fe2O4 or Fe2O4Zn Spinel Phase Pigment;
Zinc Ferrite Brown Spinel, is created by the calcination of Zinc (II) Oxide, Iron (II) Oxide, and Iron (III) Oxide in varied ratios that create a homogeneous, ionically interdiffused spinel form crystalline matrix. All or either of the chemicals Al2O3, InO2, NiO, SiO2, SnO2 and/or TiO2 can be used as modifiers (Reference: 4th ed. CMPA Classification and Chemical Description of the Complex Inorganic Color Pigments).; Mixed Metal Oxide (MMO) (PCImag Ref): CPMA 13-36-7; CAS 12063-19-3;
CAS 68187-51-9","Dark, dull reddish buff to light yellow buff;
 Can be formulated in reddish & light yellow shades depending on the modifying metals used during manufacture.",S/T,I,A,"* Not rated by the ASMT, most brands of artist paints using PY-119 give it high lightfastness ratings, other similar pigments of this type generally have excellent lightfastness.
 You may want to make your own light fastness tests of the paint in the binder you have."
PY120,Y,CIPIGMENT,120,PV Fast Yellow H2G,"Benzimidazo H2G [GU.p.pd];
 Benzimidazolone Yellow;
 C.I. Pigment Yellow 120;
 Gafast Pigment Yellow 120;
 Novoperm Yellow H2G;
 Pigment Yellow 120;
 PV Fast Yellow H2G;
 Scheveningen Yellow Medium [OH.o.w]",11783,"Monoazo; 
 Benzimidazolone;
 Gafast Pigment Yellow 120 (Tech Sheet Reference);;
 C21-H19-N5-O7
 CAS 29920-31-8","Bright, light, mid-shade yellow;
 †Darkens, browns",S/T,NR,A,"More info on PY-120 in watercolors @ handprint.com
 * rated I (excellent, BWS 8) by some sources, rated only III (fair) in watercolor tests by handprint"
PY126,Y,CIPIGMENT,126,Diarylide Yellow DGR,"C.I. Pigment Yellow 126;
 Diarylide Yellow DGR;
 Permanent Yellow 3G;
 Permanent Yellow DGR;
 Pigment Yellow 126",21101,"Disazo;
CAS 90268-23-8",Bright yellow reddish undertone,S/O,III,A,
PY127,Y,CIPIGMENT,127,Benzidine Yellow GRL,"Benzidine Yellow GRL;
 C.I. Pigment Yellow 127;
 Permanent Yellow GRL;
 Pigment Yellow 127",21102,"Mixed coupling Disazo;
CAS 68610-86-6",Bright greenish yellow,X,I,A,
PY127:1,Y,CIPIGMENT,127.1,DCC Diarylide Yellow,"C.I. Pigment Yellow 127:1;
 DCC 1232 Diarylide Yellow;
 Pigment Yellow 127:1",21102:1,Mixed coupling Disazo,Bright greenish yellow,X,X,A,
